customer_unique_id,Recency,Frequency,Monetary,Average_Review_Score,Average_Delivery_Time,Average_Delivery_Delay,Average_Processing_Time,Average_Shipping_Time,Average_Freight,Average_Installments,Product_Categories,Preferred_Payment_Method,Average_Order_Value,Cluster
c50188399fc7c65fa9fc61ae84c4cddd,155,1,53.47,5.0,5.0,-12.0,1.0,3.0,13.47,2.0,1,credit_card,53.47,0
c5028993f05dea753d3f863168ffe23d,547,1,67.08,5.0,3.0,-18.0,0.0,2.0,17.09,2.0,1,credit_card,67.08,0
c502c4be2ff2dcf09b3fb80a47d1e9cf,278,1,117.85,2.0,27.0,0.0,2.0,25.0,17.95,3.0,1,credit_card,117.85,1
c503f509890db126441fca2f28a00018,89,1,1002.1500000000001,4.0,14.0,-21.0,11.0,2.0,27.350000000000005,1.0,1,boleto,334.05,3
c504ed3cb6e5d23e4ea7aa1c65321b69,88,1,49.03,3.0,5.0,-35.0,0.0,5.0,19.04,1.0,1,boleto,49.03,3
c5056fac89d788e603663e403467ffc0,413,1,375.75,3.0,7.0,-17.0,1.0,5.0,11.850000000000001,1.0,1,boleto,125.25,3
c506a1a7fe8a6dcf1361f1bd55612eda,32,1,1349.84,1.0,15.0,-13.0,0.0,14.0,44.46,5.0,1,credit_card,674.92,0
c506f1875ed3f91847ded01b6de248f8,210,1,33.1,5.0,2.0,-25.0,0.0,1.0,14.1,2.0,1,credit_card,33.1,0
c50794dfc62b62a84f72475abf38b4e3,49,2,169.16,4.0,10.0,-18.0,0.0,10.0,15.58,4.0,1,credit_card,84.58,2
c50984e329b68d48f871999e8b9a6db7,301,1,128.83,5.0,7.0,-17.0,0.0,5.0,18.03,1.0,1,boleto,128.83,3
c50ad45eba3033113834be479f3d92a9,453,1,210.1,4.0,12.0,-2.0,4.0,7.0,9.6,4.0,1,credit_card,210.1,0
c50c256e1dabdbce41215632e2e98cc7,30,1,105.94,1.0,9.0,3.0,6.0,3.0,8.84,2.0,1,credit_card,105.94,0
c50d86a5e5f72589a945939e5eb10e11,183,1,469.83000000000004,5.0,5.0,-27.0,0.0,4.0,15.436666666666667,4.0,1,credit_card,156.61,0
c50f267e5b0a9d42244323880250bee3,533,1,41.52,4.0,21.0,-1.0,8.0,12.0,14.52,4.0,1,credit_card,41.52,0
c5111f1d64136dbf162c6a263c83adea,47,1,102.93,5.0,6.0,-5.0,5.0,0.0,7.93,1.0,1,credit_card,102.93,0
c51153a7f795d40bc5339e446c10376b,13,1,44.28,5.0,3.0,-13.0,0.0,3.0,18.28,1.0,1,credit_card,44.28,0
c51163cdd2b6424a8da364d10874d7e2,284,1,47.69,4.0,7.0,-27.0,1.0,6.0,15.79,4.0,1,credit_card,47.69,0
c511eb3cf17332bc009b84af382ff7e4,13,1,91.23,4.0,3.0,-3.0,1.0,0.0,8.74,1.0,1,boleto,91.23,3
c512604224f6f9eb1d6e0d258c3a90e5,438,1,131.81,1.0,22.0,2.0,0.0,21.0,21.82,2.0,1,credit_card,131.81,1
c5132a4ca6a90b81f1c947f705706392,86,1,125.04,5.0,16.0,-25.0,3.0,12.0,23.29,7.0,1,credit_card,125.04,0
c5140e2137cab4c6aaeec83250ad94b3,402,1,117.93,5.0,11.0,-16.0,5.0,5.0,18.93,3.0,1,credit_card,117.93,0
c51451eb20d0c8294af30d7205444934,283,1,32.77,3.0,8.0,-6.0,6.0,1.0,7.78,3.0,1,credit_card,32.77,0
c514b0de391481a9854273b7529cf692,484,1,94.3,4.0,8.0,-17.0,2.0,6.0,15.3,4.0,1,credit_card,94.3,0
c514e06f93d163750257e727d01edab4,340,1,319.8,5.0,10.0,-11.0,0.0,9.0,13.64,1.0,1,debit_card,319.8,4
c514ffe529580228b5eac37e03c1c897,437,1,251.07,5.0,11.0,-14.0,3.0,8.0,18.07,4.0,1,credit_card,251.07,0
c5157b7836a33d5470c4027bcf8267d0,421,1,377.24,4.0,8.0,-16.0,4.0,4.0,16.31,10.0,1,credit_card,188.62,0
c5159b9938d551797a74e551868b71ee,419,1,61.59,5.0,5.0,-14.0,0.0,4.0,12.69,2.0,1,credit_card,61.59,0
c515d225a46c74127e6f6cce939fead6,300,1,36.78,3.0,6.0,-7.0,1.0,5.0,7.78,3.0,1,credit_card,36.78,0
c515db5da03efc261bb0054e23af6c32,160,1,72.93,5.0,21.0,0.0,1.0,19.0,22.93,3.0,1,credit_card,72.93,0
c515e97349f153be6e4d1d85c037570d,281,1,70.05,5.0,21.0,-8.0,2.0,17.0,12.53,1.0,1,credit_card,70.05,0
c515f063c76c71b6152b6dc08896c671,91,1,144.22,5.0,29.0,-27.0,21.0,8.0,24.23,6.0,1,credit_card,144.22,0
c51602484e19f0ed504f3999b43e6db4,265,1,160.2,5.0,17.0,-38.0,2.0,15.0,28.3,6.0,1,credit_card,160.2,0
c516ab5d3734828829370782add9a630,116,1,499.29,1.0,34.0,8.0,28.0,6.0,10.29,8.0,1,credit_card,499.29,1
c517fc255818d42e5a44ab2574539a38,460,1,386.48,5.0,12.0,-20.0,1.0,11.0,56.58,1.0,1,boleto,386.48,3
c51846ed479955e68bc1c14212124068,38,1,133.57,5.0,11.0,-7.0,4.0,7.0,23.57,1.0,1,credit_card,133.57,0
c5194a9a7ccee81ebba12a2b15a2f837,342,1,86.73,5.0,5.0,-23.0,0.0,5.0,17.73,1.0,1,credit_card,86.73,0
c51a1ea9fa9851c70f89d1178c861150,517,2,187.10000000000002,2.3333333333333335,9.666666666666666,-14.333333333333334,0.3333333333333333,8.0,14.520000000000001,1.0,2,boleto,62.366666666666674,2
c51a1f42780144ae12d0e529abc3f83f,277,2,1484.16,4.0,20.5,-5.75,2.5,16.75,45.3375,1.0,2,boleto,371.04,2
c51aa845a0f2fcf96c2f1d40d6808c1a,326,1,132.03,5.0,3.0,-9.0,0.0,2.0,12.04,4.0,1,credit_card,132.03,0
c51b05929079be99aeab2ca8e64ff73a,50,1,155.86,5.0,14.0,-17.0,8.0,6.0,19.86,3.0,1,credit_card,155.86,0
c51b7c7e4d47f0c75c531ae14be3f7d6,367,1,147.23,5.0,11.0,-3.0,10.0,1.0,14.33,7.0,1,credit_card,147.23,0
c51bebeada519f661fbe80b7e038eaa6,278,1,22.38,4.0,8.0,-8.0,1.0,6.0,7.78,1.0,1,credit_card,22.38,0
c51fab090c0c77556a1a762add555fef,120,1,87.38,4.0,16.0,-19.0,0.0,15.0,27.48,3.0,1,credit_card,87.38,0
c522238ed14d156b4b83d19e886bc8d1,227,1,246.76,3.0,13.0,-14.0,2.0,9.0,12.69,1.0,1,boleto,123.38,3
c5225103e3e175b445d346887d88a153,52,1,516.24,5.0,10.0,-10.0,2.0,4.0,18.37,1.0,1,boleto,172.08,3
c524a85ef976ea8cb649f6da21c98d85,572,1,157.26,5.0,9.0,-18.0,1.0,7.0,18.26,3.0,1,credit_card,157.26,0
c52565cf6f7e14ed8d1ac42b8c142518,558,1,109.49,5.0,6.0,-20.0,1.0,5.0,9.69,10.0,1,credit_card,109.49,0
c5257bce98efe41e2fdf190cb5ce0d51,200,1,207.92,5.0,18.0,-8.0,4.0,14.0,17.1,8.0,1,credit_card,207.92,0
c5257cb21dc4c3510047ffafc9c60174,261,1,89.25,5.0,3.0,-22.0,1.0,2.0,19.35,1.0,1,credit_card,89.25,0
c525a97bc4416de4e7157b6d8a061d1d,84,1,136.73,5.0,3.0,-6.0,1.0,1.0,16.73,10.0,1,credit_card,136.73,0
c525d14195dff08d524f31a2ae76d9d9,319,1,107.78,4.0,11.0,-11.0,3.0,7.0,17.88,1.0,1,boleto,107.78,3
c52789521c1bb0c65919536ed5086b1d,146,1,163.44,4.0,3.0,-20.0,1.0,2.0,34.44,8.0,1,credit_card,163.44,0
c5280d077fa35b698b4b3feb5ed5a237,244,1,160.51,5.0,7.0,-9.0,4.0,1.0,16.71,1.0,1,boleto,160.51,3
c5282f4ef9268cb4efe799d1abb31608,238,1,182.6,3.0,12.0,-11.0,0.0,12.0,14.92,2.0,1,credit_card,182.6,0
c52831994050a684b18c32c20a68a399,289,1,239.16,5.0,19.0,-6.0,8.0,10.0,59.17,4.0,1,credit_card,239.16,0
c5289f54519ba36da39fe8944d57bcca,138,1,218.27,5.0,12.0,-15.0,1.0,10.0,19.27,4.0,1,credit_card,218.27,0
c528f9cd00622435a3b8dd4a8f6b01b3,225,1,116.85,5.0,9.0,-16.0,0.0,7.0,16.95,1.0,1,boleto,116.85,3
c529ee170c8e01f04a4c377eb76cff2a,240,1,102.64,5.0,9.0,-16.0,4.0,5.0,13.64,1.0,1,credit_card,102.64,0
c52a60152571bca13cbf8a810c97e4db,167,1,103.16,2.0,17.0,-3.0,2.0,15.0,18.17,2.0,1,credit_card,103.16,0
c52ab8bfe2d6487d52c72337ad9d2654,543,1,77.75,5.0,13.0,-14.0,0.0,13.0,17.85,1.0,1,voucher,77.75,3
c52ad75d077c8ec05b566d6b9f2dd06a,401,1,190.58,5.0,3.0,-9.0,2.0,0.0,10.08,9.0,1,credit_card,190.58,0
c52b04ccada9ec1baabcb4853e8a212d,267,1,142.92,5.0,10.0,-14.0,4.0,6.0,13.92,2.0,1,credit_card,142.92,0
c52b27dfe7bd1e471a3cd013ebc3aceb,572,1,48.25,5.0,13.0,-28.0,1.0,10.0,24.35,1.0,1,boleto,48.25,3
c52d0546d8510eee1e028d3a61e2c53f,133,1,103.65,5.0,7.0,-15.0,0.0,5.0,13.75,1.0,1,boleto,103.65,3
c52d06680b82af13464722a1abe3634a,195,1,45.0,1.0,57.0,36.0,2.0,54.0,15.1,1.0,1,credit_card,45.0,1
c5308291f146809a790673898d804524,18,1,2699.94,1.0,7.0,-26.0,0.0,6.0,6.5,1.0,1,credit_card,449.99,0
c530c9b543cc976d3828f21a69abdec4,356,1,66.6,5.0,9.0,-8.0,2.0,6.0,16.6,1.0,1,boleto,66.6,3
c531b6e663b7e78227a7cd650ab22db1,392,1,266.49,5.0,9.0,-13.0,2.0,5.0,17.5,1.0,1,boleto,266.49,3
c53225b348ac101bb040148d38746fc1,69,1,342.65,5.0,17.0,-30.0,1.0,15.0,52.75,3.0,1,credit_card,342.65,0
c532b88bb9ac0fc5a77fa2402c7523e0,153,1,30.88,5.0,6.0,-4.0,1.0,4.0,7.39,2.0,1,credit_card,30.88,0
c53429ee38cdecc5867ac690de66ab38,33,1,61.4,4.0,6.0,-9.0,0.0,6.0,18.4,1.0,1,credit_card,61.4,0
c53457e1560dc42a23b352279ea1e2e8,159,1,27.0,4.0,12.0,-17.0,5.0,7.0,15.23,2.0,1,credit_card,27.0,0
c53487c25585fa559f629f5293b2eccf,17,1,703.06,5.0,5.0,-1.0,3.0,1.0,20.08,8.0,1,credit_card,703.06,0
c535e55a7dfd8fc81dbfcafb89695c14,353,1,90.6,5.0,11.0,-17.0,0.0,11.0,35.7,1.0,1,credit_card,90.6,0
c5362308361f987c960c106c0a88f5ab,470,1,121.09,4.0,3.0,-19.0,0.0,2.0,21.19,2.0,1,credit_card,121.09,0
c5363e7bcb401bf6d3b412e21c0068f5,24,1,254.58,4.0,4.0,-2.0,3.0,1.0,26.58,4.0,1,credit_card,254.58,0
c5365631fcd0f5ae1802e798e1b7d692,339,1,7667.84,1.0,12.0,-13.0,5.0,6.0,45.24,10.0,1,credit_card,1916.96,0
c5369de0ae7709bc615200aad3711589,408,1,59.28,4.0,17.0,-17.0,4.0,13.0,42.38,1.0,1,credit_card,59.28,0
c536cc87b8a57aeb1b211e7b1898778f,317,1,116.24,5.0,6.0,-12.0,0.0,4.0,13.74,1.0,1,boleto,116.24,3
c536f6076a522ee8ef654e5ba09a19a4,481,1,277.82,5.0,8.0,-24.0,0.0,7.0,11.955,9.0,1,credit_card,138.91,0
c537e307d0558bef8cbfff39ea7c2b24,10,1,143.1,4.0,5.0,-21.0,0.0,4.0,27.11,1.0,1,credit_card,143.1,0
c53a15252bb69a238a59b79c58a84bcf,287,1,2338.48,1.0,27.0,4.0,1.0,26.0,139.48,10.0,1,credit_card,2338.48,1
c53a41ca3f1f8285d8ab5712f9e29da9,179,1,171.0,5.0,10.0,-21.0,0.0,9.0,21.1,1.0,1,boleto,171.0,3
c53a541be3940854a0b879a856a071ed,334,1,197.29,5.0,5.0,-21.0,1.0,3.0,14.3,4.0,1,credit_card,197.29,0
c53a78847d25387ea84282a2526330ab,223,1,467.9,5.0,15.0,-13.0,4.0,8.0,17.9,1.0,1,boleto,467.9,3
c53bb5d90e83761c3e63d64f58b91c9b,122,1,122.65,5.0,10.0,-16.0,2.0,7.0,26.75,1.0,1,credit_card,122.65,0
c53ce3ba8ff312a42491da9656b8f6d4,274,1,92.8,5.0,11.0,-12.0,1.0,10.0,12.9,1.0,1,credit_card,92.8,0
c53d03f9adc99be09f81483b33682322,493,1,166.65,4.0,19.0,-19.0,0.0,13.0,16.75,1.0,1,boleto,166.65,3
c53d90ab068a7fde8fb74003248e1ebc,283,1,194.06,3.0,24.0,-8.0,2.0,21.0,24.06,8.0,1,credit_card,194.06,1
c53e944da3d3ad66ccb7527165b78681,156,1,1555.17,3.0,6.0,-27.0,1.0,1.0,22.836666666666662,1.0,2,boleto,518.39,3
c53edeb2e2a484e91379c8bec3b5a2a3,99,1,249.82,5.0,8.0,-24.0,2.0,5.0,19.82,10.0,1,credit_card,249.82,0
c53efd7066418285996351ab44147126,258,1,121.09,5.0,20.0,-7.0,1.0,19.0,21.19,6.0,1,credit_card,121.09,0
c53f870eef7b5957eda8fb54d4a6e5d2,274,1,61.75,5.0,15.0,-9.0,2.0,12.0,11.85,2.0,1,credit_card,61.75,0
c53fc86823fe518b7de9ad5c3b71677e,152,1,56.94,5.0,7.0,-26.0,1.0,5.0,16.95,5.0,1,credit_card,56.94,0
c5400d2fca348bd1313426efe4b10a51,135,2,426.18,5.0,23.0,-5.666666666666667,3.3333333333333335,18.0,23.44666666666667,4.0,1,credit_card,142.06,2
c5404efaf3af6f9c0e2746421c91ed22,221,1,409.05,5.0,6.0,-14.0,4.0,1.0,10.05,1.0,1,credit_card,409.05,0
c540aa5574eeb88d5f8a75d3bf3440d9,316,1,110.36,4.0,15.0,-7.0,0.0,14.0,15.1,1.0,1,credit_card,55.18,0
c540e475e972fedf571cd4f924382f7c,281,1,126.11,5.0,15.0,-11.0,3.0,11.0,27.21,10.0,1,credit_card,126.11,0
c541681bb8f119d61fd87bd2c06e2931,169,1,94.58,1.0,37.0,12.0,5.0,32.0,33.59,2.0,1,credit_card,94.58,1
c5417fa0f964240f27e678c045040749,216,1,65.0,5.0,22.0,-5.0,6.0,16.0,15.1,3.0,1,credit_card,65.0,0
c541ea293e0bd4106849affde749700b,273,1,139.8,1.0,15.0,-7.0,1.0,13.0,13.9,2.0,1,credit_card,139.8,0
c54486ed1943a48b07997d84b575ad80,76,1,103.35,5.0,16.0,-26.0,7.0,8.0,23.36,1.0,1,boleto,103.35,3
c544d0dda7c26db867857891475e918a,530,1,41.51,3.0,18.0,-2.0,0.0,16.0,14.52,1.0,1,boleto,41.51,3
c544d413d864bf940eeb821070d7d00d,156,1,72.48,5.0,17.0,-1.0,1.0,13.0,13.49,1.0,1,boleto,72.48,3
c546454389e6db383531db164a409959,156,1,38.19,4.0,5.0,-5.0,4.0,1.0,8.29,3.0,1,credit_card,38.19,0
c5471de16aed3d7ca21998ff0474ac14,221,1,47.68,5.0,4.0,-10.0,1.0,3.0,7.78,1.0,1,credit_card,47.68,0
c5476f1b15d8f1fd5216a1ac27facf3b,174,1,141.73,5.0,6.0,-15.0,1.0,5.0,18.74,1.0,0,credit_card,141.73,0
c5487f0ac317c36e91ca6355ddec021f,104,1,103.54,5.0,4.0,-6.0,2.0,1.0,7.54,1.0,1,boleto,103.54,3
c5488919b63303db614810d517ae1e78,142,1,110.2,5.0,18.0,-12.0,2.0,15.0,31.2,2.0,1,credit_card,110.2,0
c548afd73d06e332a846b16c6c253a42,535,1,58.72,3.0,5.0,-14.0,2.0,2.0,8.72,1.0,1,credit_card,58.72,0
c54a231efd2dbb74f2addcb5a750b706,21,1,163.13,5.0,9.0,-2.0,4.0,5.0,15.34,1.0,1,credit_card,163.13,0
c54a55223f4f92b93724a0337fde5b0f,490,1,352.98,4.0,16.0,-7.0,7.0,9.0,12.99,3.0,1,credit_card,352.98,0
c54a7c590d22d67b17bb1059c764685b,45,1,25.69,3.0,5.0,-9.0,0.0,5.0,12.79,2.0,1,credit_card,25.69,0
c54b688917ba01fd1529c189c1f593d3,303,1,36.75,5.0,9.0,-14.0,3.0,6.0,11.85,1.0,1,credit_card,36.75,0
c54c097e86ef49f4aa71407b2861ee12,140,1,52.97,5.0,9.0,-19.0,1.0,7.0,17.97,5.0,1,credit_card,52.97,0
c54c21c317f9d2fe7d606bb22820d021,548,1,69.75,1.0,31.0,7.0,20.0,11.0,14.75,1.0,1,credit_card,69.75,1
c54c910485103a955fac5455e88a9015,15,1,155.03,5.0,7.0,-14.0,1.0,5.0,20.13,1.0,1,boleto,155.03,3
c54d3ed7dec7a2d3ada3c05f23be5dc4,242,1,84.82,5.0,15.0,-17.0,3.0,11.0,15.92,1.0,1,boleto,84.82,3
c54debc112e0d8da761553aa45e464ed,323,1,110.04,5.0,11.0,-14.0,1.0,9.0,25.04,3.0,1,credit_card,110.04,0
c54e1db0fa37cbdd8a3f3ba9d5463520,197,1,38.05,5.0,29.0,4.0,0.0,29.0,21.15,1.0,1,credit_card,38.05,1
c54ee61491e42a306b7d6b8161e211ac,332,1,57.68,5.0,11.0,-6.0,4.0,6.0,7.78,1.0,1,boleto,57.68,3
c54f254e19da79931e0e07338188cd70,288,1,77.57,3.0,19.0,-4.0,1.0,15.0,17.67,1.0,1,boleto,77.57,3
c550705284a6b10b8b2c2e6c40e90580,322,1,310.28,5.0,9.0,-18.0,1.0,7.0,17.67,2.0,1,credit_card,155.14,0
c55214fa129a3a110848a22512b2d249,93,1,86.76,1.0,3.0,-22.0,2.0,1.0,11.86,1.0,1,credit_card,86.76,0
c5523adf6d3ddba8e8b033d73ed90920,530,1,162.1,4.0,7.0,-12.0,1.0,6.0,18.3,3.0,1,credit_card,162.1,0
c553acdc51975662d2b5bed35a39adc5,144,1,350.09,5.0,15.0,-17.0,3.0,10.0,20.19,6.0,1,credit_card,350.09,0
c553ad0bb4d5018a245654d2be0f4905,453,1,153.24,5.0,7.0,-28.0,0.0,7.0,33.29,4.0,1,credit_card,153.24,0
c553ed39d07bd5f153310dfdc0ba657f,552,1,61.74,3.0,22.0,-5.0,2.0,19.0,16.74,1.0,1,credit_card,61.74,1
c5547092a8f0c7c02ade0408b0c730e7,172,1,62.56,5.0,11.0,-7.0,4.0,7.0,12.79,3.0,0,credit_card,62.56,0
c555d42202667b1e09e50e7667b6a663,272,1,266.69,4.0,41.0,-15.0,0.0,40.0,67.69,4.0,1,credit_card,266.69,1
c55641c7b843c3e7baae66b5946cdbb8,215,1,549.03,4.0,16.0,-17.0,6.0,10.0,26.53,10.0,1,credit_card,549.03,0
c55681552ac6922a276fb013d773881b,217,1,36.01,4.0,25.0,-7.0,-3.0,22.0,16.11,1.0,1,boleto,36.01,3
c5570a9c8d7f1546562fd75d0ae999bd,278,1,62.17,5.0,3.0,-11.0,1.0,1.0,9.27,2.0,1,credit_card,62.17,0
c5579fc46474dd03a1a773b62ed9857f,84,1,35.38,1.0,3.0,-7.0,1.0,2.0,7.39,1.0,1,credit_card,35.38,0
c55821f6a2a59a93d4cde13a2ec14661,383,2,1202.85,5.0,20.0,-17.0,4.0,16.0,18.0,10.0,1,credit_card,200.475,2
c558840649b0b61914a384fd85687841,100,1,166.72,5.0,23.0,-31.0,1.0,21.0,15.72,1.0,1,credit_card,166.72,0
c558dadcc296cc8d9c1ca740e16b2fa1,126,1,622.34,5.0,15.0,-13.0,0.0,15.0,42.35,10.0,1,credit_card,622.34,0
c559097ea5bf2e95867985e1dfe6c774,282,1,158.21,3.0,23.0,-1.0,4.0,19.0,19.21,6.0,1,credit_card,158.21,1
c55a587f3f473189e4dcb9c9fea74fea,22,1,227.34,5.0,2.0,-1.0,0.0,1.0,8.344999999999999,1.0,1,boleto,113.67,3
c55ad9a8c04e8009e4ac169f7344a583,469,1,129.98,5.0,3.0,-18.0,2.0,1.0,7.550000000000001,1.0,1,credit_card,64.99,0
c55c2e31ac76a1d0d9f6d221c84b7cdb,91,1,321.34,5.0,10.0,-20.0,6.0,3.0,21.44,1.0,1,boleto,321.34,3
c55d3a40c29291e294061276caa65dfb,204,1,242.8,5.0,4.0,-9.0,2.0,2.0,12.81,1.0,1,credit_card,242.8,0
c55ea97ec1bc3189c626f1c462d187a2,243,1,107.95,3.0,29.0,-5.0,5.0,23.0,28.95,1.0,1,credit_card,107.95,1
c55f8513b9205dc2bbf670a26cbce329,18,1,103.19,5.0,4.0,-14.0,-1.0,4.0,13.29,3.0,1,credit_card,103.19,0
c5603214b76d2ede1eb146a043248ef7,330,1,195.16,3.0,12.0,-17.0,1.0,8.0,18.89,1.0,1,boleto,97.58,3
c560530cec11624262d9130a3f07a51d,242,1,35.0,3.0,12.0,-16.0,3.0,9.0,15.1,3.0,1,credit_card,35.0,0
c56092d3282662a53de1634e3041ba67,259,1,85.15,5.0,25.0,-4.0,1.0,23.0,15.25,3.0,1,credit_card,85.15,0
c560d6a7efa9df6439f6b7c9940a1667,266,1,72.43,5.0,14.0,-9.0,1.0,12.0,13.43,1.0,1,credit_card,72.43,0
c5610cd24fef40cd91dbc4f45183eef0,128,1,68.93,1.0,6.0,-19.0,2.0,3.0,22.93,1.0,1,voucher,68.93,3
c5616e00dba62f1ef398855938c1cc98,18,1,47.43,5.0,3.0,-7.0,0.0,3.0,8.43,3.0,1,credit_card,47.43,0
c561e29969dc2e98debc50e1b009c46f,271,1,147.06,2.0,20.0,-12.0,1.0,19.0,27.16,2.0,1,credit_card,147.06,0
c5625fa8d6771a8ce6c260494197b5d1,32,1,22.54,5.0,6.0,1.0,0.0,5.0,7.55,1.0,1,credit_card,22.54,0
c5628087b9b42549720ee8b57f0a6a98,436,1,55.79,5.0,13.0,-24.0,4.0,8.0,16.79,2.0,0,credit_card,55.79,0
c562fe6c90802bff033da0a536e4d972,12,1,66.14,4.0,7.0,2.0,5.0,0.0,9.15,1.0,1,boleto,66.14,3
c563cc0d1514b8f7fa9b4a40f158fca0,119,1,342.03,5.0,11.0,-9.0,1.0,9.0,12.03,8.0,1,credit_card,342.03,0
c564843d3f0bceb0c0dfa56a3fb35299,201,1,58.64,5.0,5.0,-10.0,2.0,3.0,9.74,3.0,1,credit_card,58.64,0
c565f5f9bbee1978816d3285b5830198,28,1,297.76,5.0,4.0,1.0,1.0,1.0,10.76,1.0,1,boleto,297.76,3
c56796ad30e680795862271384f49a8d,199,1,291.43,5.0,11.0,-13.0,3.0,7.0,41.53,5.0,1,credit_card,291.43,0
c568fbde817b078e3ac6cc9d082b5338,14,1,95.59,5.0,9.0,-15.0,0.0,8.0,18.64,2.0,1,credit_card,95.59,0
c56d066e503008b8d0bf4204857c588d,68,1,87.58,5.0,9.0,-20.0,0.0,8.0,18.58,1.0,1,boleto,87.58,3
c56ea15f499ab9cba7f49ff1a1fe5476,225,1,50.34,5.0,15.0,-14.0,2.0,11.0,20.84,1.0,1,credit_card,50.34,0
c5701af5579a4f9ffbc56ca596b60e30,199,1,637.65,5.0,9.0,-15.0,4.0,5.0,38.0,8.0,1,credit_card,637.65,0
c570e42e1916530394564f6df7392db0,170,1,32.73,5.0,11.0,-14.0,2.0,9.0,19.04,1.0,1,credit_card,32.73,0
c5721e67646e5ae25858801b74b277b1,180,1,71.96,5.0,13.0,-12.0,3.0,8.0,22.06,1.0,1,boleto,71.96,3
c572b2161ac1c7f6ba689522531d8e30,147,1,68.73,2.0,23.0,1.0,0.0,21.0,13.74,1.0,1,boleto,68.73,3
c573683a21c3eb8633e85072e9e65a59,236,1,103.64,1.0,16.0,-4.0,1.0,15.0,13.65,3.0,1,credit_card,103.64,0
c573caf2e2c12c731885273e03dc5471,44,1,367.11,5.0,12.0,-20.0,0.0,10.0,39.21,8.0,1,credit_card,367.11,0
c574ecf69ca7ba500c1b9d4e27fffe1b,457,1,119.93,5.0,9.0,-23.0,1.0,8.0,19.94,5.0,1,credit_card,119.93,0
c5752c026096348f9d760b778b250e75,302,1,135.77,5.0,10.0,-8.0,2.0,8.0,13.87,5.0,1,credit_card,135.77,0
c57675d43eb822d6fce04dc388d8ed0d,319,1,33.85,4.0,7.0,-22.0,1.0,6.0,11.85,1.0,1,credit_card,33.85,0
c5769306aa1a28d590dc144eca2a9206,473,1,144.12,4.0,8.0,-14.0,0.0,7.0,34.13,7.0,1,credit_card,144.12,0
c577360d17a96c95a6834efc1881fe02,95,1,59.22,4.0,18.0,-44.0,13.0,5.0,19.32,1.0,1,credit_card,59.22,0
c578d892c169e05368ff880f70f007a8,326,1,45.1,5.0,10.0,-14.0,4.0,5.0,15.1,1.0,1,credit_card,45.1,0
c5799e9491cef7d6fb8ba352e09f0f37,17,1,142.82,5.0,4.0,-8.0,0.0,4.0,23.82,2.0,1,credit_card,142.82,0
c57aa906e4aca12c46c1c6891db2c8a7,394,1,45.77,1.0,18.0,5.0,9.0,8.0,7.78,1.0,0,voucher,45.77,3
c57b025ab4c33159f77bd0f10129c3b5,26,1,184.49,5.0,5.0,0.0,2.0,3.0,8.49,3.0,1,credit_card,184.49,0
c57b812554beb86fbe108c7889cbbde1,111,1,30.46,5.0,5.0,-11.0,1.0,4.0,13.47,3.0,1,credit_card,30.46,0
c57c7c35bd28be99523d58d38796df9d,45,1,102.63,5.0,11.0,-34.0,0.0,11.0,32.63,2.0,1,credit_card,102.63,0
c57c7db7dd5b915076d7687f7b2c61a7,345,1,59.6,3.0,12.0,-17.0,4.0,7.0,17.6,5.0,1,credit_card,59.6,0
c57e50198bf8f6beeb2908a98e734859,283,1,79.47,2.0,10.0,-10.0,3.0,7.0,11.97,2.0,1,credit_card,79.47,0
c57eec8752714491b49a0af853dd80e6,239,1,69.14,4.0,17.0,-8.0,1.0,15.0,14.14,1.0,1,credit_card,69.14,0
c5814c960caafb75215aadba74e38ff5,186,1,128.02,1.0,33.0,7.0,1.0,32.0,18.02,1.0,1,credit_card,128.02,1
c58199977c5087158696435399ded589,264,1,36.18,5.0,9.0,-10.0,0.0,8.0,7.78,1.0,1,credit_card,36.18,0
c582f7d8bdd468701cb419b374e819de,270,1,33.0,1.0,10.0,-12.0,3.0,7.0,15.1,3.0,1,credit_card,33.0,0
c584783ce1c8cdcad34f3aef3d576165,71,1,148.71,3.0,57.0,28.0,0.0,55.0,18.71,1.0,1,boleto,148.71,1
c5859643d895251974ec946a1eeac271,23,1,230.63,5.0,10.0,-9.0,2.0,7.0,19.58,6.0,1,credit_card,230.63,0
c5877771ec620bea58cd167a3ddc1adc,158,1,109.71,1.0,10.0,-12.0,1.0,7.0,24.72,1.0,1,credit_card,109.71,0
c589ce4c653991c65f29b41c74d50374,267,1,176.33,3.0,26.0,-13.0,0.0,23.0,26.33,1.0,1,boleto,176.33,3
c58c44e660b41ee64c4dfdbf58253d96,294,1,147.15,4.0,8.0,-13.0,1.0,6.0,17.16,3.0,1,credit_card,147.15,0
c58c88b48bf71614b7cb9e9f252637af,278,1,343.64,4.0,26.0,-13.0,20.0,6.0,14.64,1.0,1,boleto,343.64,3
c58d40ab43dba3cbddf86312743be362,232,1,77.55,4.0,15.0,-1.0,3.0,9.0,7.78,1.0,0,boleto,77.55,3
c58d9c1a65fed7223ae6ec659e2abe5e,558,1,34.34,5.0,15.0,-25.0,1.0,14.0,24.35,3.0,1,credit_card,34.34,0
c58ee5cc5e6e9ba3d2f00d59b7e73f05,230,1,58.59,2.0,7.0,-24.0,1.0,6.0,12.69,4.0,1,credit_card,58.59,0
